Línea,Código Equipo,Equipo,Orden,Desc. Orden,Descripción,Completado,Observaciones,Fecha Programada,Duración,revisado tiempo,revisado presupuesto,revisado repuestos,revisado repuestos programador,correo de programador,correo de planeador,imagen_observacion
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",508175,LAVADORA DE BOTELLAS,13349743,Inspeccion semanal lavadora bot,Estado de los insertos de las levas de descargue,,,,"0,0555555556",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",508175,LAVADORA DE BOTELLAS,13349743,Inspeccion semanal lavadora bot,"Ruido, vibración y calentamiento en el motor principal",,,,"0,0555555556",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",508175,LAVADORA DE BOTELLAS,13349743,Inspeccion semanal lavadora bot,Estado de la polea de velocidad variable,,,,"0,0555555556",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",508175,LAVADORA DE BOTELLAS,13349743,Inspeccion semanal lavadora bot,"Estado de electroválvulas, termocuplas, trasmisores y sensores en general",,,,"0,0555555556",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",508175,LAVADORA DE BOTELLAS,13349743,Inspeccion semanal lavadora bot,"Fugas aceite, agua, aire, soda caústica y vapor",,,,"0,0555555556",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",508175,LAVADORA DE BOTELLAS,13349743,Inspeccion semanal lavadora bot,Estado de las cadenas de transmisión,,,,"0,0555555556",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",508175,LAVADORA DE BOTELLAS,13349743,Inspeccion semanal lavadora bot,Estado de los instrumentos de medición,,,,"0,0555555556",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",508175,LAVADORA DE BOTELLAS,13349743,Inspeccion semanal lavadora bot,"Estado de los sensores (espaldar izquierdo y derecho, clutch de cargue y descargue, mesa llena)",,,,"0,0555555556",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",508175,LAVADORA DE BOTELLAS,13349743,Inspeccion semanal lavadora bot,"Estado de tableros electricos (contactores, pulsadores, breakers, cables, pilotos, selectores)",,,,"0,0555555556",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",508175,LAVADORA DE BOTELLAS,13349743,Inspeccion semanal lavadora bot,"Lubricación en general, estado de pintura",,,,"0,0555555556",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",508175,LAVADORA DE BOTELLAS,13349743,Inspeccion semanal lavadora bot,Estado del equipo dosificador de aditivo y PH,,,,"0,0555555556",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",508175,LAVADORA DE BOTELLAS,13349743,Inspeccion semanal lavadora bot,Revision de chumacera y ejes,,,,"0,0555555556",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",508175,LAVADORA DE BOTELLAS,13349743,Inspeccion semanal lavadora bot,Revision de cajas reductoras y nivel de aceite,,,,"0,0555555556",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",508175,LAVADORA DE BOTELLAS,13349743,Inspeccion semanal lavadora bot,Revisin de cadenas porta canastas,,,,"0,0555555556",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",528898,CARBO COOLER,13349741,Inspeccion semanal Carbo-Cooler,Revision de Nivel de líquidos en los vasos del proporcionador (en la mitad),,,,"0,0071428571",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",528898,CARBO COOLER,13349741,Inspeccion semanal Carbo-Cooler,Revision refrigeracion del sello en bomba de mezcla y precarbonatador,,,,"0,0071428571",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",528898,CARBO COOLER,13349741,Inspeccion semanal Carbo-Cooler,"Revisar Fugas de líquido,aire,CO2 o amoniaco",,,,"0,0071428571",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",528898,CARBO COOLER,13349741,Inspeccion semanal Carbo-Cooler,Revisar Estado de los instrumentos de medición,,,,"0,0071428571",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",528898,CARBO COOLER,13349741,Inspeccion semanal Carbo-Cooler,Revision funcionamiento de electrovalvula,,,,"0,0071428571",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",528898,CARBO COOLER,13349741,Inspeccion semanal Carbo-Cooler,Revisión de fuga por galga ,,,,"0,0071428571",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",528898,CARBO COOLER,13349741,Inspeccion semanal Carbo-Cooler,"Verificar Ruido, Vibración y Temp. de la Bomba de Mezcla y precarbonatador",,,,"0,0071428571",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",528898,CARBO COOLER,13349741,Inspeccion semanal Carbo-Cooler,Verificar estado de tuebrias y valvulas del sistema,,,,"0,0071428571",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",528898,CARBO COOLER,13349741,Inspeccion semanal Carbo-Cooler,"Revisar estado de tanques, visores y empaques ",,,,"0,0071428571",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",528898,CARBO COOLER,13349741,Inspeccion semanal Carbo-Cooler,Revision de cheque a la salida de las bombas,,,,"0,0071428571",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",528898,CARBO COOLER,13349741,Inspeccion semanal Carbo-Cooler,"Revision de tablero electrico (Contactores, selectores, breaker, pilotos, etc)",,,,"0,0071428571",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",528898,CARBO COOLER,13349741,Inspeccion semanal Carbo-Cooler,Revisioón del sistema de aire y reguladores de presión,,,,"0,0071428571",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",528898,CARBO COOLER,13349741,Inspeccion semanal Carbo-Cooler,Verificar estado de bobinas CVQ y de entrada de amoniaco,,,,"0,0071428571",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",528898,CARBO COOLER,13349741,Inspeccion semanal Carbo-Cooler,Verificar si hay humedad en los equipos electronicos. ,,,,"0,0071428571",,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,710177,LLENADORA DE BOLSAS LINEA 2,13355609,Inspeccion semanal Llenadora agua L4,"Fugas de aire, agua o aceite",,,,"0,0083333333",,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,710177,LLENADORA DE BOLSAS LINEA 2,13355609,Inspeccion semanal Llenadora agua L4,"Estado de tableros electricos (contactores, pulsadores, breakers, cables, pilotos, selectores)",,,,"0,0083333333",,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,710177,LLENADORA DE BOLSAS LINEA 2,13355609,Inspeccion semanal Llenadora agua L4,Estado de tuberías y accesorios,,,,"0,0083333333",,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,710177,LLENADORA DE BOLSAS LINEA 2,13355609,Inspeccion semanal Llenadora agua L4,Estado de los instrumentos de medición,,,,"0,0083333333",,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,710177,LLENADORA DE BOLSAS LINEA 2,13355609,Inspeccion semanal Llenadora agua L4,Estado de los sensores,,,,"0,0083333333",,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,710177,LLENADORA DE BOLSAS LINEA 2,13355609,Inspeccion semanal Llenadora agua L4,"Ruido, vibración o calentamiento en motores y bombas",,,,"0,0083333333",,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,710177,LLENADORA DE BOLSAS LINEA 2,13355609,Inspeccion semanal Llenadora agua L4,Verificar sellado y dosificación,,,,"0,0083333333",,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,710177,LLENADORA DE BOLSAS LINEA 2,13355609,Inspeccion semanal Llenadora agua L4,Estado de la estructuta,,,,"0,0083333333",,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,710177,LLENADORA DE BOLSAS LINEA 2,13355609,Inspeccion semanal Llenadora agua L4,Estado de las mangueras y racores,,,,"0,0083333333",,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,710177,LLENADORA DE BOLSAS LINEA 2,13355609,Inspeccion semanal Llenadora agua L4,"Revisar el estado de transportadora en general (Cumacera, cadena, teflones, otros)",,,,"0,0083333333",,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,710177,LLENADORA DE BOLSAS LINEA 2,13355609,Inspeccion semanal Llenadora agua L4,"Revision de rodillos tensores, rodillos tobogan, rodillos deslizadores de rollo",,,,"0,0083333333",,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,710177,LLENADORA DE BOLSAS LINEA 2,13355609,Inspeccion semanal Llenadora agua L4,"Revision de rodillos seguidores de leva, leva engranajes plasticos, otros",,,,"0,0083333333",,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,710172,LLENADORA DE BOLSAS LINEA 4,13355594,Inspeccion semanal Llenadora agua L4,"Fugas de aire, agua o aceite",,,,"0,0083333333",,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,710172,LLENADORA DE BOLSAS LINEA 4,13355594,Inspeccion semanal Llenadora agua L4,"Estado de tableros electricos (contactores, pulsadores, breakers, cables, pilotos, selectores)",,,,"0,0083333333",,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,710172,LLENADORA DE BOLSAS LINEA 4,13355594,Inspeccion semanal Llenadora agua L4,Estado de tuberías y accesorios,,,,"0,0083333333",,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,710172,LLENADORA DE BOLSAS LINEA 4,13355594,Inspeccion semanal Llenadora agua L4,Estado de los instrumentos de medición,,,,"0,0083333333",,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,710172,LLENADORA DE BOLSAS LINEA 4,13355594,Inspeccion semanal Llenadora agua L4,Estado de los sensores,,,,"0,0083333333",,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,710172,LLENADORA DE BOLSAS LINEA 4,13355594,Inspeccion semanal Llenadora agua L4,"Ruido, vibración o calentamiento en motores y bombas",,,,"0,0083333333",,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,710172,LLENADORA DE BOLSAS LINEA 4,13355594,Inspeccion semanal Llenadora agua L4,Verificar sellado y dosificación,,,,"0,0083333333",,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,710172,LLENADORA DE BOLSAS LINEA 4,13355594,Inspeccion semanal Llenadora agua L4,Estado de la estructuta,,,,"0,0083333333",,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,710172,LLENADORA DE BOLSAS LINEA 4,13355594,Inspeccion semanal Llenadora agua L4,Estado de las mangueras y racores,,,,"0,0083333333",,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,710172,LLENADORA DE BOLSAS LINEA 4,13355594,Inspeccion semanal Llenadora agua L4,"Revisar el estado de transportadora en general (Cumacera, cadena, teflones, otros)",,,,"0,0083333333",,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,710172,LLENADORA DE BOLSAS LINEA 4,13355594,Inspeccion semanal Llenadora agua L4,"Revision de rodillos tensores, rodillos tobogan, rodillos deslizadores de rollo",,,,"0,0083333333",,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,710172,LLENADORA DE BOLSAS LINEA 4,13355594,Inspeccion semanal Llenadora agua L4,"Revision de rodillos seguidores de leva, leva engranajes plasticos, otros",,,,"0,0083333333",,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,589638,CODIFICADOR,13355605,Inspeccion semanal Codificador Markem,Revision cabezal de impresión,,,,"0,0142857143",,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,589638,CODIFICADOR,13355605,Inspeccion semanal Codificador Markem,Revisión estado de la impresión,,,,"0,0142857143",,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,589638,CODIFICADOR,13355605,Inspeccion semanal Codificador Markem,Limpieza gral del cabezal de impresión,,,,"0,0142857143",,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,589638,CODIFICADOR,13355605,Inspeccion semanal Codificador Markem,Revisión estado de soportes y rodillos de cinta,,,,"0,0142857143",,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,589638,CODIFICADOR,13355605,Inspeccion semanal Codificador Markem,Consumo cinta térmica,,,,"0,0142857143",,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,589638,CODIFICADOR,13355605,Inspeccion semanal Codificador Markem,Aspecto general del equipo.,,,,"0,0142857143",,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,589638,CODIFICADOR,13355605,Inspeccion semanal Codificador Markem,Verificar si hay humedad en los equipos electronicos,,,,"0,0142857143",,,,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,649571,COMPRESOR DE AIRE,13355607,Inspeccion semanal Compresor aire lf5-10,Verificar estado de limpieza general del compresor,si,CUMPLE,"21/5/2024, 17:14:31","0,0111111111",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,649571,COMPRESOR DE AIRE,13355607,Inspeccion semanal Compresor aire lf5-10,Verificar ruido normal en compresor,si,CUMPLE,"21/5/2024, 17:13:47","0,0111111111",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,649571,COMPRESOR DE AIRE,13355607,Inspeccion semanal Compresor aire lf5-10,Revisar estado de elementos de medición,si,CUMPLE,"21/5/2024, 17:13:30","0,0111111111",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,649571,COMPRESOR DE AIRE,13355607,Inspeccion semanal Compresor aire lf5-10,Verificar que no hayan fugas de aire,si,CUMPLE,"21/5/2024, 17:13:21","0,0111111111",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,649571,COMPRESOR DE AIRE,13355607,Inspeccion semanal Compresor aire lf5-10,Revisar sistema de control presión tanque,si,CUMPLE,"21/5/2024, 17:13:09","0,0111111111",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,649571,COMPRESOR DE AIRE,13355607,Inspeccion semanal Compresor aire lf5-10,Revisión estado del filtro de admisión,si,CUMPLE,"21/5/2024, 17:13:02","0,0111111111",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,649571,COMPRESOR DE AIRE,13355607,Inspeccion semanal Compresor aire lf5-10,Verificar correcto funcionamiento del horómetro,si,CUMPLE,"21/5/2024, 17:12:47","0,0111111111",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,649571,COMPRESOR DE AIRE,13355607,Inspeccion semanal Compresor aire lf5-10,Revisón de filtro de condensado,si,CUMPLE,"21/5/2024, 17:12:35","0,0111111111",,,,,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,649571,COMPRESOR DE AIRE,13355607,Inspeccion semanal Compresor aire lf5-10,Revision de filtros de salida secador de aire,si,CUMPLE,"21/5/2024, 17:12:26","0,0111111111",,,,,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",900401,DESPITILLADORA,13355610,Inspeccion semanal Despitilladora,Verificar ruido vibración o calentamiento en motor,,,,"0,0142857143",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",900401,DESPITILLADORA,13355610,Inspeccion semanal Despitilladora,Estado de poleas y correa,,,,"0,0142857143",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",900401,DESPITILLADORA,13355610,Inspeccion semanal Despitilladora,Estado de chumaceras ,,,,"0,0142857143",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",900401,DESPITILLADORA,13355610,Inspeccion semanal Despitilladora,Estado de eje y platinas porta aletas,,,,"0,0142857143",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",900401,DESPITILLADORA,13355610,Inspeccion semanal Despitilladora,Estado de aletas de caucho _ Aspas,,,,"0,0142857143",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",900401,DESPITILLADORA,13355610,Inspeccion semanal Despitilladora,Estado de la estructura exterior,,,,"0,0142857143",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",900401,DESPITILLADORA,13355610,Inspeccion semanal Despitilladora,Estado de la manguera soplador,,,,"0,0142857143",,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710105,LAVADORA DE BOTELLONES,13355591,Inspeccion semanal Lavadora Botellon,Revision estado de los instrumentos de medición,,,,"0,0083333333",,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710105,LAVADORA DE BOTELLONES,13355591,Inspeccion semanal Lavadora Botellon,"Fugas de aire, agua, aceite ó vapor",,,,"0,0083333333",,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710105,LAVADORA DE BOTELLONES,13355591,Inspeccion semanal Lavadora Botellon,"Ruido, Vibración ó calentamiento en motor y bombas",,,,"0,0083333333",,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710105,LAVADORA DE BOTELLONES,13355591,Inspeccion semanal Lavadora Botellon,Revision de flujo de agua en boquillas de lavado y enjuague,,,,"0,0083333333",,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710105,LAVADORA DE BOTELLONES,13355591,Inspeccion semanal Lavadora Botellon,"Estado de canastas, Cadena porta canastas ",,,,"0,0083333333",,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710105,LAVADORA DE BOTELLONES,13355591,Inspeccion semanal Lavadora Botellon,Estado de cilindros y valvulas neumaticas,,,,"0,0083333333",,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710105,LAVADORA DE BOTELLONES,13355591,Inspeccion semanal Lavadora Botellon,Estado de sensores mecanismo de descargue,,,,"0,0083333333",,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710105,LAVADORA DE BOTELLONES,13355591,Inspeccion semanal Lavadora Botellon,Estado de la estructura (Láminas y platinas inox),,,,"0,0083333333",,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710105,LAVADORA DE BOTELLONES,13355591,Inspeccion semanal Lavadora Botellon,Revision de transportadores a la descarga,,,,"0,0083333333",,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710105,LAVADORA DE BOTELLONES,13355591,Inspeccion semanal Lavadora Botellon,Estado de tuberias y Valvulas,,,,"0,0083333333",,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710105,LAVADORA DE BOTELLONES,13355591,Inspeccion semanal Lavadora Botellon,Revision de unidad de mantenimiento y sistema de lubricacion,,,,"0,0083333333",,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,710105,LAVADORA DE BOTELLONES,13355591,Inspeccion semanal Lavadora Botellon,Estado de empaques y vidrios de ventanas,,,,"0,0083333333",,,,,,,
TRATAMIENTO DE AGUAS DE DESECHO GASEOSAS,710156,PLANTA AGUAS RESIDUALES,13355592,Inspeccion semanal planta agua residuale,Estado de instrumentos de medición,,,,"0,0083333333",,,,,,,
TRATAMIENTO DE AGUAS DE DESECHO GASEOSAS,710156,PLANTA AGUAS RESIDUALES,13355592,Inspeccion semanal planta agua residuale,Revisar fugas de agua y soda,,,,"0,0083333333",,,,,,,
TRATAMIENTO DE AGUAS DE DESECHO GASEOSAS,710156,PLANTA AGUAS RESIDUALES,13355592,Inspeccion semanal planta agua residuale,Fugas de aceite en motores y reducctores,,,,"0,0083333333",,,,,,,
TRATAMIENTO DE AGUAS DE DESECHO GASEOSAS,710156,PLANTA AGUAS RESIDUALES,13355592,Inspeccion semanal planta agua residuale,"Ruido, vibración y calentamiento en motores, reductores y bombas",,,,"0,0083333333",,,,,,,
TRATAMIENTO DE AGUAS DE DESECHO GASEOSAS,710156,PLANTA AGUAS RESIDUALES,13355592,Inspeccion semanal planta agua residuale,Funcionamiento de los controles de nivel en los tanques de almacenamiento,,,,"0,0083333333",,,,,,,
TRATAMIENTO DE AGUAS DE DESECHO GASEOSAS,710156,PLANTA AGUAS RESIDUALES,13355592,Inspeccion semanal planta agua residuale,"Estado de los tableros eléctricos (contactores, pulsadures, breakes,  selectores,  cableado etc.)",,,,"0,0083333333",,,,,,,
TRATAMIENTO DE AGUAS DE DESECHO GASEOSAS,710156,PLANTA AGUAS RESIDUALES,13355592,Inspeccion semanal planta agua residuale,Estado de bombas dosificadoras y sumergible,,,,"0,0083333333",,,,,,,
TRATAMIENTO DE AGUAS DE DESECHO GASEOSAS,710156,PLANTA AGUAS RESIDUALES,13355592,Inspeccion semanal planta agua residuale,Estado de agitadores,,,,"0,0083333333",,,,,,,
TRATAMIENTO DE AGUAS DE DESECHO GASEOSAS,710156,PLANTA AGUAS RESIDUALES,13355592,Inspeccion semanal planta agua residuale,Estado de tuberías y pintura,,,,"0,0083333333",,,,,,,
TRATAMIENTO DE AGUAS DE DESECHO GASEOSAS,710156,PLANTA AGUAS RESIDUALES,13355592,Inspeccion semanal planta agua residuale,Revisar el estado de la estructura,,,,"0,0083333333",,,,,,,
TRATAMIENTO DE AGUAS DE DESECHO GASEOSAS,710156,PLANTA AGUAS RESIDUALES,13355592,Inspeccion semanal planta agua residuale,Estado de válvulas pulsantes,,,,"0,0083333333",,,,,,,
TRATAMIENTO DE AGUAS DE DESECHO GASEOSAS,710156,PLANTA AGUAS RESIDUALES,13355592,Inspeccion semanal planta agua residuale,Estado de la tea,,,,"0,0083333333",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829630,TRANSPORTADOR DE BOTELLAS,13355600,Inspeccion semanal Transportador botella,"Estado de cadenas (cardánicas ó tabletop), piñones, carretas",,,,"0,0142857143",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829630,TRANSPORTADOR DE BOTELLAS,13355600,Inspeccion semanal Transportador botella,"Ruido, vibración y calentamiento en motorreductores",,,,"0,0142857143",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829630,TRANSPORTADOR DE BOTELLAS,13355600,Inspeccion semanal Transportador botella,Verificar Ajuste de chumaceras y estado de los ejes,,,,"0,0142857143",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829630,TRANSPORTADOR DE BOTELLAS,13355600,Inspeccion semanal Transportador botella,Fugas de aceite en reductores,,,,"0,0142857143",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829630,TRANSPORTADOR DE BOTELLAS,13355600,Inspeccion semanal Transportador botella,"Estado de los tableros eléctricos (contactores, pulsadores, breakes, selectores etc)",,,,"0,0142857143",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829630,TRANSPORTADOR DE BOTELLAS,13355600,Inspeccion semanal Transportador botella,"Estado general de las estruccturas, bases, baranda guias, soportes",,,,"0,0142857143",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829630,TRANSPORTADOR DE BOTELLAS,13355600,Inspeccion semanal Transportador botella,"Verificar Lubricación de Rodamientos, Sprokets y cadenas",,,,"0,0142857143",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829830,TRANSPORTADOR DE CAJAS,13355603,Inspeccion semanal Transp Cajas,"Estado de cadenas (cardánicas ó tabletop, piñones, carretas)",,,,"0,0111111111",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829830,TRANSPORTADOR DE CAJAS,13355603,Inspeccion semanal Transp Cajas,Estado de las cadenas de transmision reductores,,,,"0,0111111111",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829830,TRANSPORTADOR DE CAJAS,13355603,Inspeccion semanal Transp Cajas,"Ruido, vibración y temperatura en motorreductores",,,,"0,0111111111",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829830,TRANSPORTADOR DE CAJAS,13355603,Inspeccion semanal Transp Cajas,Ajuste de chumaceras y estado de los ejes,,,,"0,0111111111",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829830,TRANSPORTADOR DE CAJAS,13355603,Inspeccion semanal Transp Cajas,Fugas de aceite en reductores,,,,"0,0111111111",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829830,TRANSPORTADOR DE CAJAS,13355603,Inspeccion semanal Transp Cajas,"Estado de los tableros eléctricos (contactores, pulsadores, breakes, selectores, otros)",,,,"0,0111111111",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829830,TRANSPORTADOR DE CAJAS,13355603,Inspeccion semanal Transp Cajas,Estado general de las estruccturas,,,,"0,0111111111",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829830,TRANSPORTADOR DE CAJAS,13355603,Inspeccion semanal Transp Cajas,"Lubricación de Rodamientos, Sprokets y cadenas",,,,"0,0111111111",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829830,TRANSPORTADOR DE CAJAS,13355603,Inspeccion semanal Transp Cajas,Revision de volteadores de caja ,,,,"0,0111111111",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",508175,LAVADORA DE BOTELLAS,13355622,Inspeccion semanal lavadora bot,Estado de las guías del cargue,,,,"0,0555555556",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",508175,LAVADORA DE BOTELLAS,13355622,Inspeccion semanal lavadora bot,Flujo de agua en el pre-enjuague,,,,"0,0555555556",,,,,,,
"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",508175,LAVADORA DE BOTELLAS,13355622,Inspeccion semanal lavadora bot,Flujo de agua y centrado de las boquillas en los enjuagues,,,,"0,0555555556",,,,,,,
