Línea,Código Equipo,Equipo,Orden,Desc. Orden,Descripción,Duración,revisado tiempo,revisado presupuesto,revisado repuestos,revisado repuestos programador,aprobacion programador,correo de programador,correo de planeador,Completado,Observaciones,Fecha Programada,imagen_observacion
LINEA DE PRODUCCION DE BOTELLONES DE 20,719538,LLENADORA DE BOTELLONES,13345200,Inspección semanal llenador bot agua cri,Revisión de válvulas y bobinas de llenado,"0,0277777778",,,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,719538,LLENADORA DE BOTELLONES,13345200,Inspección semanal llenador bot agua cri,Estado de motorreductores de transportadores,"0,0277777778",,,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,719538,LLENADORA DE BOTELLONES,13345200,Inspección semanal llenador bot agua cri,Revisión limpieza extractor IO climatizador tablero eléctrico,"0,0277777778",,,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,719538,LLENADORA DE BOTELLONES,13345200,Inspección semanal llenador bot agua cri,Estado de carrilera taponadora,"0,0277777778",,,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,719538,LLENADORA DE BOTELLONES,13345200,Inspección semanal llenador bot agua cri,Estado de sensores taponadora,"0,0277777778",,,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,719538,LLENADORA DE BOTELLONES,13345200,Inspección semanal llenador bot agua cri,Estado de resortes taponadora,"0,0277777778",,,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,719538,LLENADORA DE BOTELLONES,13345200,Inspección semanal llenador bot agua cri,Taponadora ,"0,0277777778",,,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,719538,LLENADORA DE BOTELLONES,13345200,Inspección semanal llenador bot agua cri,Estado de instrumentos de medicion ,"0,0277777778",,,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,719538,LLENADORA DE BOTELLONES,13345200,Inspección semanal llenador bot agua cri,Estado de estructura general de la maquina,"0,0277777778",,,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,719538,LLENADORA DE BOTELLONES,13345200,Inspección semanal llenador bot agua cri,Revisar estado de valvulas y/o tuberias (fugas de agua),"0,0277777778",,,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,719538,LLENADORA DE BOTELLONES,13345200,Inspección semanal llenador bot agua cri,Estado de empaques e inspección de fugas,"0,0277777778",,,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,508245,LAVADORA DE BOTELLON,13345198,Inspección semanal lav botellon agua cri,Estado de cargue cilindros y sensores.,"0,025",si,si,si,si,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,508245,LAVADORA DE BOTELLON,13345198,Inspección semanal lav botellon agua cri,Estado de embrague ( cadenas y chumaceras),"0,025",,,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,508245,LAVADORA DE BOTELLON,13345198,Inspección semanal lav botellon agua cri,Estado de boquillas de lavado,"0,025",,,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,508245,LAVADORA DE BOTELLON,13345198,Inspección semanal lav botellon agua cri,Estado de canastas,"0,025",,,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,508245,LAVADORA DE BOTELLON,13345198,Inspección semanal lav botellon agua cri,Estado de bombas de descarga,"0,025",,,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,508245,LAVADORA DE BOTELLON,13345198,Inspección semanal lav botellon agua cri,Estado de bombas de lavado,"0,025",,,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,508245,LAVADORA DE BOTELLON,13345198,Inspección semanal lav botellon agua cri,Estado de bombas de enjuague,"0,025",,,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,508245,LAVADORA DE BOTELLON,13345198,Inspección semanal lav botellon agua cri,Estado de bombas de zanitizado,"0,025",,,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,508245,LAVADORA DE BOTELLON,13345198,Inspección semanal lav botellon agua cri,Estado de motor principal,"0,025",,,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,508245,LAVADORA DE BOTELLON,13345198,Inspección semanal lav botellon agua cri,"Estado de válvulas de control de agua 
( presostatos)","0,025",,,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,508245,LAVADORA DE BOTELLON,13345198,Inspección semanal lav botellon agua cri,Estado de mangueras,"0,025",,,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,508245,LAVADORA DE BOTELLON,13345198,Inspección semanal lav botellon agua cri, Sistema electro neumático,"0,025",,,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,508245,LAVADORA DE BOTELLON,13345198,Inspección semanal lav botellon agua cri,Revisión de sensores,"0,025",,,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,508245,LAVADORA DE BOTELLON,13345198,Inspección semanal lav botellon agua cri,Revisión del sistema de vapor (electroválvulas y serpentín),"0,025",,,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,508245,LAVADORA DE BOTELLON,13345198,Inspección semanal lav botellon agua cri,Revisión limpieza extractor IO climatizador tablero eléctrico,"0,025",,,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,508245,LAVADORA DE BOTELLON,13345198,Inspección semanal lav botellon agua cri, Revisión de controles de nivel,"0,025",,,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,508245,LAVADORA DE BOTELLON,13345198,Inspección semanal lav botellon agua cri,Revisión de control de temperatura,"0,025",,,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,508245,LAVADORA DE BOTELLON,13345198,Inspección semanal lav botellon agua cri,Estado de cortinas y filtros,"0,025",,,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,508245,LAVADORA DE BOTELLON,13345198,Inspección semanal lav botellon agua cri,Sistema de extracción de vapor,"0,025",,,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,508245,LAVADORA DE BOTELLON,13345198,Inspección semanal lav botellon agua cri,Estado de tablero electrico y conexiones,"0,025",,,,,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS AGUA,719612,GENERADOR DE OZONO BOLSAS,13345214,Inspección semanal gen. ozono bolsas agc,Revisión de manómetros e indicadores de presión.,"0,0227272727",si,si,si,si,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS AGUA,719612,GENERADOR DE OZONO BOLSAS,13345214,Inspección semanal gen. ozono bolsas agc,Revisar válvula reguladora de presión de ozono.,"0,0227272727",,,,,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS AGUA,719612,GENERADOR DE OZONO BOLSAS,13345214,Inspección semanal gen. ozono bolsas agc,Revisión limpieza extractor IO climatizador tablero eléctrico,"0,0227272727",,,,,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS AGUA,719612,GENERADOR DE OZONO BOLSAS,13345214,Inspección semanal gen. ozono bolsas agc,Estado de sistema de refrigeración.,"0,0227272727",,,,,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS AGUA,719612,GENERADOR DE OZONO BOLSAS,13345214,Inspección semanal gen. ozono bolsas agc,Estado de analizador de ozono.,"0,0227272727",,,,,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS AGUA,719612,GENERADOR DE OZONO BOLSAS,13345214,Inspección semanal gen. ozono bolsas agc,Estado de celda de generación de ozono.,"0,0227272727",,,,,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS AGUA,719612,GENERADOR DE OZONO BOLSAS,13345214,Inspección semanal gen. ozono bolsas agc,Estado de paquete secador de aire.,"0,0227272727",,,,,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS AGUA,719612,GENERADOR DE OZONO BOLSAS,13345214,Inspección semanal gen. ozono bolsas agc,Estado de válvulas solenoides,"0,0227272727",,,,,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS AGUA,719612,GENERADOR DE OZONO BOLSAS,13345214,Inspección semanal gen. ozono bolsas agc,Estado de válvula transbordadora.,"0,0227272727",,,,,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS AGUA,719612,GENERADOR DE OZONO BOLSAS,13345214,Inspección semanal gen. ozono bolsas agc,Estado de transmisores de presión,"0,0227272727",,,,,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS AGUA,719612,GENERADOR DE OZONO BOLSAS,13345214,Inspección semanal gen. ozono bolsas agc,Estado de prefilrtros y pos filtros.,"0,0227272727",,,,,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS AGUA,719612,GENERADOR DE OZONO BOLSAS,13345214,Inspección semanal gen. ozono bolsas agc,Estado de regulador de presión.,"0,0227272727",,,,,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS AGUA,719612,GENERADOR DE OZONO BOLSAS,13345214,Inspección semanal gen. ozono bolsas agc,Estado  de indicador de humedad.,"0,0227272727",,,,,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS AGUA,719612,GENERADOR DE OZONO BOLSAS,13345214,Inspección semanal gen. ozono bolsas agc,Estado de válvula de alivio.,"0,0227272727",,,,,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS AGUA,719612,GENERADOR DE OZONO BOLSAS,13345214,Inspección semanal gen. ozono bolsas agc,Estado de válvula check de ozono.,"0,0227272727",,,,,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS AGUA,719612,GENERADOR DE OZONO BOLSAS,13345214,Inspección semanal gen. ozono bolsas agc,Estado de válvulas manuales.,"0,0227272727",,,,,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS AGUA,719612,GENERADOR DE OZONO BOLSAS,13345214,Inspección semanal gen. ozono bolsas agc,Estado de instrumentos de medicion ,"0,0227272727",,,,,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS AGUA,719612,GENERADOR DE OZONO BOLSAS,13345214,Inspección semanal gen. ozono bolsas agc,Estado de mangueras,"0,0227272727",,,,,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS AGUA,719612,GENERADOR DE OZONO BOLSAS,13345214,Inspección semanal gen. ozono bolsas agc,Estado de sensores,"0,0227272727",,,,,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS AGUA,719612,GENERADOR DE OZONO BOLSAS,13345214,Inspección semanal gen. ozono bolsas agc,Estado del tablero electrico y componentes,"0,0227272727",,,,,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS AGUA,719612,GENERADOR DE OZONO BOLSAS,13345214,Inspección semanal gen. ozono bolsas agc,Estructura general de la maquina ,"0,0227272727",,,,,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS AGUA,719612,GENERADOR DE OZONO BOLSAS,13345214,Inspección semanal gen. ozono bolsas agc,Bomba de recirculación,"0,0227272727",,,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,719613,GENERADOR DE OZONO BOTELLONES,13345201,Inspección semanal generador oz agua cri,Revisión de manómetros e indicadores de presión.,"0,0294117647",si,si,si,si,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,719613,GENERADOR DE OZONO BOTELLONES,13345201,Inspección semanal generador oz agua cri,Revisar válvula reguladora de presión de ozono.,"0,0294117647",,,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,719613,GENERADOR DE OZONO BOTELLONES,13345201,Inspección semanal generador oz agua cri,Revisión limpieza extractor IO climatizador tablero eléctrico,"0,0294117647",,,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,719613,GENERADOR DE OZONO BOTELLONES,13345201,Inspección semanal generador oz agua cri,Estado de sistema de refrigeración.,"0,0294117647",,,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,719613,GENERADOR DE OZONO BOTELLONES,13345201,Inspección semanal generador oz agua cri,Estado de analizador de ozono.,"0,0294117647",,,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,719613,GENERADOR DE OZONO BOTELLONES,13345201,Inspección semanal generador oz agua cri,Estado de celda de generación de ozono.,"0,0294117647",,,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,719613,GENERADOR DE OZONO BOTELLONES,13345201,Inspección semanal generador oz agua cri,Estado de paquete secador de aire.,"0,0294117647",,,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,719613,GENERADOR DE OZONO BOTELLONES,13345201,Inspección semanal generador oz agua cri,Estado de válvulas solenoides,"0,0294117647",,,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,719613,GENERADOR DE OZONO BOTELLONES,13345201,Inspección semanal generador oz agua cri,Estado de válvula transbordadora.,"0,0294117647",,,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,719613,GENERADOR DE OZONO BOTELLONES,13345201,Inspección semanal generador oz agua cri,Estado de transmisores de presión,"0,0294117647",,,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,719613,GENERADOR DE OZONO BOTELLONES,13345201,Inspección semanal generador oz agua cri,Estado de prefilrtros y pos filtros.,"0,0294117647",,,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,719613,GENERADOR DE OZONO BOTELLONES,13345201,Inspección semanal generador oz agua cri,Estado de regulador de presión.,"0,0294117647",,,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,719613,GENERADOR DE OZONO BOTELLONES,13345201,Inspección semanal generador oz agua cri,Estado  de indicador de humedad.,"0,0294117647",,,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,719613,GENERADOR DE OZONO BOTELLONES,13345201,Inspección semanal generador oz agua cri,Estado de válvula de alivio.,"0,0294117647",,,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,719613,GENERADOR DE OZONO BOTELLONES,13345201,Inspección semanal generador oz agua cri,Estado de válvula check de ozono.,"0,0294117647",,,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,719613,GENERADOR DE OZONO BOTELLONES,13345201,Inspección semanal generador oz agua cri,Estado de válvulas manuales.,"0,0294117647",,,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,719613,GENERADOR DE OZONO BOTELLONES,13345201,Inspección semanal generador oz agua cri,Estado de tanque de contacto,"0,0294117647",,,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,719614,GENERADOR DE OZONO LAVADORA BOTELLONES,13345202,Inspección semanal gen oz lavad agua cri,Estado de lámparas de alarmas e indicadoras de estado.,"0,0238095238",si,si,si,si,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,719614,GENERADOR DE OZONO LAVADORA BOTELLONES,13345202,Inspección semanal gen oz lavad agua cri,Revisión limpieza extractor IO climatizador tablero eléctrico,"0,0238095238",,,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,719614,GENERADOR DE OZONO LAVADORA BOTELLONES,13345202,Inspección semanal gen oz lavad agua cri,Estado de amperímetro digital.,"0,0238095238",,,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,719614,GENERADOR DE OZONO LAVADORA BOTELLONES,13345202,Inspección semanal gen oz lavad agua cri,Estado de manómetros de presión.,"0,0238095238",,,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,719614,GENERADOR DE OZONO LAVADORA BOTELLONES,13345202,Inspección semanal gen oz lavad agua cri,Estado de reguladores de presión.,"0,0238095238",,,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,719614,GENERADOR DE OZONO LAVADORA BOTELLONES,13345202,Inspección semanal gen oz lavad agua cri,Estado de sistema de refrigeración.,"0,0238095238",,,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,719614,GENERADOR DE OZONO LAVADORA BOTELLONES,13345202,Inspección semanal gen oz lavad agua cri,Estado de columnas de secado.,"0,0238095238",,,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,719614,GENERADOR DE OZONO LAVADORA BOTELLONES,13345202,Inspección semanal gen oz lavad agua cri,Estado de celda de generación de ozono.,"0,0238095238",,,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,719614,GENERADOR DE OZONO LAVADORA BOTELLONES,13345202,Inspección semanal gen oz lavad agua cri,Estado de paquete secador de aire.,"0,0238095238",,,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,719614,GENERADOR DE OZONO LAVADORA BOTELLONES,13345202,Inspección semanal gen oz lavad agua cri,Estado de válvulas solenoides.,"0,0238095238",,,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,719614,GENERADOR DE OZONO LAVADORA BOTELLONES,13345202,Inspección semanal gen oz lavad agua cri,Estado de válvula transbordadora.,"0,0238095238",,,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,719614,GENERADOR DE OZONO LAVADORA BOTELLONES,13345202,Inspección semanal gen oz lavad agua cri,Estado de transmisores de presión.,"0,0238095238",,,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,719614,GENERADOR DE OZONO LAVADORA BOTELLONES,13345202,Inspección semanal gen oz lavad agua cri,Estado de prefilrtros y postfiltros.,"0,0238095238",,,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,719614,GENERADOR DE OZONO LAVADORA BOTELLONES,13345202,Inspección semanal gen oz lavad agua cri,Estado  de indicador de humedad.,"0,0238095238",,,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,719614,GENERADOR DE OZONO LAVADORA BOTELLONES,13345202,Inspección semanal gen oz lavad agua cri,Estado de válvula de alivio.,"0,0238095238",,,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,719614,GENERADOR DE OZONO LAVADORA BOTELLONES,13345202,Inspección semanal gen oz lavad agua cri,Estado de válvula check de ozono.,"0,0238095238",,,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,719614,GENERADOR DE OZONO LAVADORA BOTELLONES,13345202,Inspección semanal gen oz lavad agua cri,Estado de válvulas manuales.,"0,0238095238",,,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,719614,GENERADOR DE OZONO LAVADORA BOTELLONES,13345202,Inspección semanal gen oz lavad agua cri,Orring porta sensor,"0,0238095238",,,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,719614,GENERADOR DE OZONO LAVADORA BOTELLONES,13345202,Inspección semanal gen oz lavad agua cri,Estado del Analizador de ozono.,"0,0238095238",,,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,719614,GENERADOR DE OZONO LAVADORA BOTELLONES,13345202,Inspección semanal gen oz lavad agua cri,Sistema Neumatico,"0,0238095238",,,,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,719614,GENERADOR DE OZONO LAVADORA BOTELLONES,13345202,Inspección semanal gen oz lavad agua cri,Tuberia de salida agua O3,"0,0238095238",,,,,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS AGUA,829687,TRANSPORTADOR DE BOLSA LINEA 2,13345215,Inspección semanal transp. bolsas l2 agc,Estado de chumaceras y rodamientos,"0,0714285714",si,si,si,si,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS AGUA,829687,TRANSPORTADOR DE BOLSA LINEA 2,13345215,Inspección semanal transp. bolsas l2 agc,Estado de cadenas plasticas,"0,0714285714",,,,,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS AGUA,829687,TRANSPORTADOR DE BOLSA LINEA 2,13345215,Inspección semanal transp. bolsas l2 agc,Estado de estructuras de fijación o anclaje ,"0,0714285714",,,,,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS AGUA,829687,TRANSPORTADOR DE BOLSA LINEA 2,13345215,Inspección semanal transp. bolsas l2 agc,Estado de piñones.,"0,0714285714",,,,,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS AGUA,829687,TRANSPORTADOR DE BOLSA LINEA 2,13345215,Inspección semanal transp. bolsas l2 agc,Funcionamiento de motores,"0,0714285714",,,,,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS AGUA,829687,TRANSPORTADOR DE BOLSA LINEA 2,13345215,Inspección semanal transp. bolsas l2 agc,Funcionamiento tablero eléctrico,"0,0714285714",,,,,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS AGUA,829687,TRANSPORTADOR DE BOLSA LINEA 2,13345215,Inspección semanal transp. bolsas l2 agc,Revisión limpieza extractor IO climatizador tablero eléctrico,"0,0714285714",,,,,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS AGUA,829688,TRANSPORTADOR DE BOLSA LINEA 3,13345216,Inspección semanal transp. bolsas l3 agc,Estado de chumaceras y rodamientos,"0,0714285714",si,si,si,si,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS AGUA,829688,TRANSPORTADOR DE BOLSA LINEA 3,13345216,Inspección semanal transp. bolsas l3 agc,Estado de cadenas plasticas,"0,0714285714",,,,,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS AGUA,829688,TRANSPORTADOR DE BOLSA LINEA 3,13345216,Inspección semanal transp. bolsas l3 agc,Estado de estructuras de fijación o anclaje ,"0,0714285714",,,,,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS AGUA,829688,TRANSPORTADOR DE BOLSA LINEA 3,13345216,Inspección semanal transp. bolsas l3 agc,Estado de piñones.,"0,0714285714",,,,,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS AGUA,829688,TRANSPORTADOR DE BOLSA LINEA 3,13345216,Inspección semanal transp. bolsas l3 agc,Funcionamiento de motores,"0,0714285714",,,,,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS AGUA,829688,TRANSPORTADOR DE BOLSA LINEA 3,13345216,Inspección semanal transp. bolsas l3 agc,Funcionamiento tablero eléctrico,"0,0714285714",,,,,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS AGUA,829688,TRANSPORTADOR DE BOLSA LINEA 3,13345216,Inspección semanal transp. bolsas l3 agc,Revisión limpieza extractor IO climatizador tablero eléctrico,"0,0714285714",,,,,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS AGUA,829689,TRANSPORTADOR DE BOLSA LINEA 4,13345217,Inspección semanal transp. bolsas l4 agc,Estado de chumaceras y rodamientos,"0,0714285714",si,si,si,si,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS AGUA,829689,TRANSPORTADOR DE BOLSA LINEA 4,13345217,Inspección semanal transp. bolsas l4 agc,Estado de cadenas plásticas,"0,0714285714",,,,,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS AGUA,829689,TRANSPORTADOR DE BOLSA LINEA 4,13345217,Inspección semanal transp. bolsas l4 agc,Estado de estructuras de fijación o anclaje ,"0,0714285714",,,,,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS AGUA,829689,TRANSPORTADOR DE BOLSA LINEA 4,13345217,Inspección semanal transp. bolsas l4 agc,Estado de piñones.,"0,0714285714",,,,,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS AGUA,829689,TRANSPORTADOR DE BOLSA LINEA 4,13345217,Inspección semanal transp. bolsas l4 agc,Funcionamiento de motores,"0,0714285714",,,,,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS AGUA,829689,TRANSPORTADOR DE BOLSA LINEA 4,13345217,Inspección semanal transp. bolsas l4 agc,Funcionamiento tablero eléctrico,"0,0714285714",,,,,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS AGUA,829689,TRANSPORTADOR DE BOLSA LINEA 4,13345217,Inspección semanal transp. bolsas l4 agc,Revisión limpieza extractor IO climatizador tablero eléctrico,"0,0714285714",,,,,,,,,,,
